# Int_pr, E_atm_pr, Intstor_pr, R_pr_meas, R_pr_swds, R_pr_mss, R_pr_up, Intcp_cp, E_atm_cp, Intstor_cp, R_cp_meas, R_cp_swds, R_cp_mss, R_cp_up, Intcp_op, E_atm_op, Intstor_op, P_op_gw, R_op_meas, R_op_swds, R_op_mss, R_op_up, Sum_r_up, Init_stor_up, Act_infilcap_up, Tfac_up, E_atm_up, I_up_uz, Fin_stor_up, R_up_meas, R_up_ow, Sum_i_uz, R_meas_uz, Theta_h3_uz, T_alpha_uz, T_atm_uz, Gwl_up_uz, Gwl_low_uz, Theta_eq_uz, Capris_max_uz, P_uz_gw, Theta_uz, Sum_p_gw, R_meas_gw, Sc_gw, H_gw, S_gw_out, D_gw_ow, Gwl, Gwl_sl, Sum_r_swds, R_meas_swds, Sum_r_mss, R_meas_mss, Q_swds_ow, Q_mss_out, Q_mss_ow, So_swds, So_mss, Stor_swds, Stor_mss, Prec_ow, E_atm_ow, Sum_r_ow, Sum_d_ow, Sum_q_ow, Sum_so_ow, R_meas_ow, Q_ow_out, Owl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,119.5212677,1,0.111889225,1.6,1.7,191.2092676,1.331682339,-0.055486764,190.1836154,-0.04672749,0,0.216134418,1.603362985,0.041666667,-0.087847895,1.603362985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124570502,0,-2.383606226,0,0,0,-0.075245302,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,119.5212677,1,0.111889225,1.6,1.7,191.2091994,1.331677588,-0.055486566,190.1272128,-0.046727323,0,0.216134519,1.603365508,0.041666667,-0.087848788,1.603365508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124570502,0,-2.383630437,0,0,0,-0.075246028,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,119.5212677,1,0.111889225,1.6,1.7,191.2091313,1.331672846,-0.055486369,190.0708099,-0.046727157,0,0.21613462,1.603368025,0.041666667,-0.087849678,1.603368025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124570502,0,-2.383654601,0,0,0,-0.075246753,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,119.5212677,1,0.111889225,1.6,1.7,191.2090633,1.331668112,-0.055486171,190.0144068,-0.046726991,0,0.216134721,1.603370538,0.041666667,-0.087850567,1.603370538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124570502,0,-2.383678718,0,0,0,-0.075247477,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,119.5212677,1,0.111889225,1.6,1.7,191.2089955,1.331663388,-0.055485975,189.9580036,-0.046726825,0,0.216134822,1.603373046,0.041666667,-0.087851454,1.603373046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124570502,0,-2.383702788,0,0,0,-0.075248199,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,119.5212677,1,0.111889225,1.6,1.7,191.2089278,1.331658674,-0.055485778,189.9016001,-0.04672666,0,0.216134922,1.603375549,0.041666667,-0.087852339,1.603375549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124570502,0,-2.383726811,0,0,0,-0.075248919,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,8.94E-16,1.6,1.7,191.2088602,1.331653968,-0.055485582,189.9570857,-0.046726494,0,0.216135022,1.603378047,0.041666667,-0.087853223,1.603378047,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96E-16,0,-2.383750788,0,0,0,-0.071512524,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2087927,1.331649272,-0.055485386,190.0125711,-0.04672633,0,0.216135122,1.60338054,0.041666667,-0.087854105,1.60338054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.383774719,0,0,0,-0.071513242,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2087254,1.331644584,-0.055485191,190.0680563,-0.046726165,0,0.216135222,1.603383029,0.041666667,-0.087854985,1.603383029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.383798603,0,0,0,-0.071513958,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2086582,1.331639906,-0.055484996,190.1235413,-0.046726001,0,0.216135321,1.603385512,0.041666667,-0.087855864,1.603385512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38382244,0,0,0,-0.071514673,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2085912,1.331635237,-0.055484802,190.1790261,-0.046725837,0,0.21613542,1.603387991,0.041666667,-0.087856741,1.603387991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.383846232,0,0,0,-0.071515387,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2085242,1.331630576,-0.055484607,190.2345107,-0.046725674,0,0.21613552,1.603390465,0.041666667,-0.087857616,1.603390465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.383869977,0,0,0,-0.071516099,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2084574,1.331625925,-0.055484414,190.2899951,-0.04672551,0,0.216135619,1.603392935,0.041666667,-0.087858489,1.603392935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.383893677,0,0,0,-0.07151681,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2083908,1.331621283,-0.05548422,190.3454793,-0.046725348,0,0.216135717,1.603395399,0.041666667,-0.087859361,1.603395399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38391733,0,0,0,-0.07151752,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2083242,1.33161665,-0.055484027,190.4009634,-0.046725185,0,0.216135816,1.603397859,0.041666667,-0.087860231,1.603397859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.383940937,0,0,0,-0.071518228,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2082578,1.331612026,-0.055483834,190.4564472,-0.046725023,0,0.216135914,1.603400314,0.041666667,-0.087861099,1.603400314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.383964499,0,0,0,-0.071518935,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2081915,1.331607411,-0.055483642,190.5119309,-0.046724861,0,0.216136013,1.603402764,0.041666667,-0.087861966,1.603402764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.383988015,0,0,0,-0.07151964,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2081254,1.331602804,-0.05548345,190.5674143,-0.046724699,0,0.216136111,1.603405209,0.041666667,-0.087862831,1.603405209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384011485,0,0,0,-0.071520345,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2080594,1.331598207,-0.055483259,190.6228976,-0.046724538,0,0.216136208,1.60340765,0.041666667,-0.087863694,1.60340765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38403491,0,0,0,-0.071521047,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.021100433,1.6,1.7,191.2079935,1.331593619,-0.055483067,190.6572802,-0.046724377,0,0.216136306,1.603410086,0.041666667,-0.087864556,1.603410086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023491909,0,-2.38405829,0,0,0,-0.072226506,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.074472116,1.6,1.7,191.2079277,1.331589039,-0.055482877,190.638291,-0.046724216,0,0.216136403,1.603412517,0.041666667,-0.087865416,1.603412517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082912621,0,-2.384081624,0,0,0,-0.074009827,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.074472116,1.6,1.7,191.207862,1.331584468,-0.055482686,190.6193015,-0.046724056,0,0.216136501,1.603414943,0.041666667,-0.087866274,1.603414943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082912621,0,-2.384104913,0,0,0,-0.074010526,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.074472116,1.6,1.7,191.2077965,1.331579907,-0.055482496,190.6003119,-0.046723896,0,0.216136598,1.603417365,0.041666667,-0.087867131,1.603417365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082912621,0,-2.384128157,0,0,0,-0.074011223,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.074472116,1.6,1.7,191.2077311,1.331575354,-0.055482306,190.5813221,-0.046723736,0,0.216136695,1.603419782,0.041666667,-0.087867986,1.603419782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082912621,0,-2.384151355,0,0,0,-0.074011919,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.074472116,1.6,1.7,191.2076659,1.33157081,-0.055482117,190.5623321,-0.046723576,0,0.216136791,1.603422194,0.041666667,-0.087868839,1.603422194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082912621,0,-2.384174509,0,0,0,-0.074012614,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.074472116,1.6,1.7,191.2076007,1.331566274,-0.055481928,190.5433419,-0.046723417,0,0.216136888,1.603424602,0.041666667,-0.087869691,1.603424602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082912621,0,-2.384197618,0,0,0,-0.074013307,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.074472116,1.6,1.7,191.2075357,1.331561748,-0.055481739,190.5243515,-0.046723259,0,0.216136984,1.603427005,0.041666667,-0.087870541,1.603427005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082912621,0,-2.384220682,0,0,0,-0.074013999,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.074472116,1.6,1.7,191.2074709,1.33155723,-0.055481551,190.505361,-0.0467231,0,0.21613708,1.603429404,0.041666667,-0.087871389,1.603429404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082912621,0,-2.384243701,0,0,0,-0.07401469,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.074472116,1.6,1.7,191.2074061,1.331552721,-0.055481363,190.4863702,-0.046722942,0,0.216137176,1.603431797,0.041666667,-0.087872236,1.603431797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082912621,0,-2.384266676,0,0,0,-0.074015379,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.074472116,1.6,1.7,191.2073415,1.331548221,-0.055481176,190.4673793,-0.046722784,0,0.216137272,1.603434186,0.041666667,-0.087873081,1.603434186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082912621,0,-2.384289606,0,0,0,-0.074016067,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.001241202,1.6,1.7,191.207277,1.33154373,-0.055480989,190.5216191,-0.046722626,0,0.216137367,1.603436571,0.041666667,-0.087873925,1.603436571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001381877,0,-2.384312491,0,0,0,-0.071570831,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2072126,1.331539247,-0.055480802,190.5770999,-0.046722469,0,0.216137463,1.603438951,0.041666667,-0.087874767,1.603438951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384335333,0,0,0,-0.07153006,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2071483,1.331534773,-0.055480616,190.6325805,-0.046722312,0,0.216137558,1.603441326,0.041666667,-0.087875607,1.603441326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384358129,0,0,0,-0.071530744,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2070842,1.331530307,-0.055480429,190.6880609,-0.046722155,0,0.216137653,1.603443696,0.041666667,-0.087876445,1.603443696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384380882,0,0,0,-0.071531426,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2070202,1.331525851,-0.055480244,190.7435412,-0.046721999,0,0.216137748,1.603446062,0.041666667,-0.087877282,1.603446062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384403591,0,0,0,-0.071532108,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2069563,1.331521403,-0.055480058,190.7990212,-0.046721843,0,0.216137842,1.603448424,0.041666667,-0.087878118,1.603448424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384426255,0,0,0,-0.071532788,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2068926,1.331516963,-0.055479873,190.8545011,-0.046721687,0,0.216137937,1.603450781,0.041666667,-0.087878951,1.603450781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384448876,0,0,0,-0.071533466,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2068289,1.331512532,-0.055479689,190.9099808,-0.046721532,0,0.216138031,1.603453133,0.041666667,-0.087879783,1.603453133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384471453,0,0,0,-0.071534144,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2067654,1.33150811,-0.055479505,190.9654603,-0.046721376,0,0.216138125,1.603455481,0.041666667,-0.087880614,1.603455481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384493986,0,0,0,-0.07153482,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.206702,1.331503696,-0.055479321,191.0209396,-0.046721222,0,0.216138219,1.603457824,0.041666667,-0.087881443,1.603457824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384516475,0,0,0,-0.071535494,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2066388,1.331499291,-0.055479137,191.0764187,-0.046721067,0,0.216138313,1.603460162,0.041666667,-0.08788227,1.603460162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384538921,0,0,0,-0.071536168,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2065756,1.331494895,-0.055478954,191.1318977,-0.046720913,0,0.216138406,1.603462497,0.041666667,-0.087883095,1.603462497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384561323,0,0,0,-0.07153684,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2065126,1.331490507,-0.055478771,191.1873765,-0.046720759,0,0.2161385,1.603464826,0.041666667,-0.087883919,1.603464826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384583682,0,0,0,-0.07153751,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.02387436,1.6,1.7,191.2064497,1.331486127,-0.042947597,191.2064497,-0.036167786,0,0.216138593,1.603465119,0.041666667,-0.0777712,1.603465119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026580227,0,-2.11019189,0,0,0,-0.064103164,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,117.2338013,1,0.089528849,1.6,1.7,191.2064418,1.331485577,-0.055478566,191.1723994,-0.046720586,0,0.216138605,1.603467443,0.041666667,-0.087884845,1.603467443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099675851,0,-2.3846088,0,0,0,-0.07452854,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,117.2338013,1,0.089528849,1.6,1.7,191.206379,1.331481207,-0.055478384,191.1383489,-0.046720432,0,0.216138698,1.603469763,0.041666667,-0.087885666,1.603469763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099675851,0,-2.384631067,0,0,0,-0.074529208,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,117.2338013,1,0.089528849,1.6,1.7,191.2063164,1.331476845,-0.055478202,191.1042983,-0.046720279,0,0.216138791,1.603472079,0.041666667,-0.087886485,1.603472079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099675851,0,-2.384653291,0,0,0,-0.074529874,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,117.2338013,1,0.089528849,1.6,1.7,191.2062539,1.331472492,-0.055478021,191.0702475,-0.046720127,0,0.216138883,1.60347439,0.041666667,-0.087887302,1.60347439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099675851,0,-2.384675471,0,0,0,-0.07453054,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,117.2338013,1,0.089528849,1.6,1.7,191.2061915,1.331468148,-0.055477839,191.0361965,-0.046719974,0,0.216138976,1.603476696,0.041666667,-0.087888118,1.603476696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099675851,0,-2.384697608,0,0,0,-0.074531204,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,117.2338013,1,0.089528849,1.6,1.7,191.2061292,1.331463811,-0.055477659,191.0021453,-0.046719822,0,0.216139068,1.603478998,0.041666667,-0.087888933,1.603478998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099675851,0,-2.384719703,0,0,0,-0.074531867,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,117.2338013,1,0.089528849,1.6,1.7,191.2060671,1.331459484,-0.055477478,190.9680939,-0.04671967,0,0.21613916,1.603481296,0.041666667,-0.087889745,1.603481296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099675851,0,-2.384741754,0,0,0,-0.074532528,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,117.2338013,1,0.089528849,1.6,1.7,191.206005,1.331455164,-0.055477299,190.9340423,-0.046719519,0,0.216139252,1.603483589,0.041666667,-0.087890556,1.603483589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099675851,0,-2.384763763,0,0,0,-0.074533188,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,117.2338013,1,0.089528849,1.6,1.7,191.2059431,1.331450853,-0.055477119,190.8999906,-0.046719367,0,0.216139344,1.603485877,0.041666667,-0.087891366,1.603485877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099675851,0,-2.384785729,0,0,0,-0.074533847,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,117.2338013,1,0.089528849,1.6,1.7,191.2058813,1.33144655,-0.05547694,190.8659387,-0.046719216,0,0.216139435,1.603488162,0.041666667,-0.087892174,1.603488162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099675851,0,-2.384807653,0,0,0,-0.074534505,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.001492147,1.6,1.7,191.2058196,1.331442256,-0.055476761,190.9199233,-0.046719066,0,0.216139526,1.603490441,0.041666667,-0.08789298,1.603490441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001661264,0,-2.384829534,0,0,0,-0.071594724,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2057581,1.33143797,-0.055476582,190.9753999,-0.046718915,0,0.216139618,1.603492717,0.041666667,-0.087893785,1.603492717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384851373,0,0,0,-0.071545541,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2056966,1.331433692,-0.055476404,191.0308763,-0.046718765,0,0.216139709,1.603494988,0.041666667,-0.087894589,1.603494988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384873169,0,0,0,-0.071546195,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2056353,1.331429423,-0.055476226,191.0863525,-0.046718615,0,0.2161398,1.603497254,0.041666667,-0.08789539,1.603497254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384894923,0,0,0,-0.071546848,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2055741,1.331425162,-0.055476048,191.1418286,-0.046718466,0,0.21613989,1.603499516,0.041666667,-0.08789619,1.603499516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384916635,0,0,0,-0.071547499,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2055131,1.331420909,-0.055475871,191.1973045,-0.046718317,0,0.216139981,1.603501774,0.041666667,-0.087896989,1.603501774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.384938305,0,0,0,-0.071548149,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2054521,1.331416664,-0.008147644,191.2054521,-0.006861437,0,0.216140071,1.603496352,0.041666667,-0.049700153,1.603496352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.348530825,0,0,0,-0.040455925,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2055985,1.331426859,-0.000146411,191.2055985,-0.000123298,0,0.216139854,1.603489642,0.041666667,-0.043240242,1.603489642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.173251911,0,0,0,-0.035197557,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2057797,1.331439474,-0.000181167,191.2057797,-0.000152568,0,0.216139586,1.60348295,0.041666667,-0.0432655,1.60348295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.173937244,0,0,0,-0.035218117,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2059603,1.331452053,-0.000180666,191.2059603,-0.000152146,0,0.216139318,1.603476272,0.041666667,-0.043262311,1.603476272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.173850699,0,0,0,-0.035215521,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2061407,1.331464609,-0.000180321,191.2061407,-0.000151855,0,0.216139051,1.603469606,0.041666667,-0.043259252,1.603469606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1737677,0,0,0,-0.035213031,1.5
