date,P_atm,E_pot_OW,Ref.grass
5/3/1990 22:00,0,0,0
5/3/1990 23:00,0,0,0
6/3/1990 0:00,0,0,0
6/3/1990 1:00,0,0,0
6/3/1990 2:00,0,0,0
6/3/1990 3:00,0,0,0
6/3/1990 4:00,0,0,0
6/3/1990 5:00,0,0,0
6/3/1990 6:00,0,0,0
6/3/1990 7:00,0,0,0
6/3/1990 8:00,0,0,0
6/3/1990 9:00,0,0.154697024,0.138943599
6/3/1990 10:00,0,0,0
6/3/1990 11:00,0,0,0
6/3/1990 12:00,0,0.322436794,0.289601748
6/3/1990 13:00,0,0,0
6/3/1990 14:00,0,0,0
6/3/1990 15:00,0,0.147829574,0.132775489
6/3/1990 16:00,0,0,0
6/3/1990 17:00,0,0,0
6/3/1990 18:00,0,0.005476039,0.004918392
6/3/1990 19:00,0,0,0
6/3/1990 20:00,0,0,0
6/3/1990 21:00,0,0,0
6/3/1990 22:00,0,0,0
6/3/1990 23:00,0,0,0
7/3/1990 0:00,0,0,0
7/3/1990 1:00,0,0,0
7/3/1990 2:00,0,0,0
7/3/1990 3:00,0,0,0
7/3/1990 4:00,0,0,0
7/3/1990 5:00,0,0,0
7/3/1990 6:00,0,0,0
7/3/1990 7:00,0,0,0
7/3/1990 8:00,0,0,0
7/3/1990 9:00,0,0.183613039,0.164914979
7/3/1990 10:00,0,0,0
7/3/1990 11:00,0,0,0
7/3/1990 12:00,0,0.182372737,0.163800982
7/3/1990 13:00,0,0,0
7/3/1990 14:00,0,0,0
7/3/1990 15:00,0,0.110670808,0.099400751
7/3/1990 16:00,0,0,0
7/3/1990 17:00,0,0,0
7/3/1990 18:00,3,0,0
7/3/1990 19:00,6.5,0,0
7/3/1990 20:00,0.5,0,0
7/3/1990 21:00,0,0,0
7/3/1990 22:00,0,0,0
7/3/1990 23:00,0,0,0
8/3/1990 0:00,0,0,0
8/3/1990 1:00,0,0,0
8/3/1990 2:00,0,0,0
8/3/1990 3:00,0,0,0
8/3/1990 4:00,0,0,0
8/3/1990 5:00,0,0,0
8/3/1990 6:00,0,0,0
8/3/1990 7:00,0,0,0
8/3/1990 8:00,0,0,0
8/3/1990 9:00,0,0.194580489,0.174765569
8/3/1990 10:00,0,0,0
8/3/1990 11:00,0,0,0
8/3/1990 12:00,0,0.339539423,0.304962747
8/3/1990 13:00,0,0,0
8/3/1990 14:00,0,0,0
8/3/1990 15:00,0,0.20758307,0.186444044
8/3/1990 16:00,0,0,0
8/3/1990 17:00,0,0,0
8/3/1990 18:00,0,0.005950506,0.005344542
8/3/1990 19:00,0,0,0
8/3/1990 20:00,0,0,0
8/3/1990 21:00,0,0,0
8/3/1990 22:00,0,0,0
8/3/1990 23:00,0,0,0
9/3/1990 0:00,0,0,0
9/3/1990 1:00,0,0,0
9/3/1990 2:00,0,0,0
9/3/1990 3:00,0,0,0
9/3/1990 4:00,0,0,0
9/3/1990 5:00,0,0,0
9/3/1990 6:00,0,0,0
9/3/1990 7:00,0,0,0
9/3/1990 8:00,0,0,0
9/3/1990 9:00,0,0.198451163,0.178242076
9/3/1990 10:00,0,0,0
9/3/1990 11:00,0,0,0
9/3/1990 12:00,0,0.310203482,0.278614204
9/3/1990 13:00,0,0,0
9/3/1990 14:00,0,0,0
9/3/1990 15:00,0,0.21279552,0.191125689
9/3/1990 16:00,0,0,0
9/3/1990 17:00,0,0,0
9/3/1990 18:00,0,0.006541132,0.005875022
9/3/1990 19:00,0,0,0
9/3/1990 20:00,0,0,0
9/3/1990 21:00,0,0,0
9/3/1990 22:00,0,0,0
9/3/1990 23:00,0,0,0
10/3/1990 0:00,0,0,0
10/3/1990 1:00,0,0,0
10/3/1990 2:00,0,0,0
10/3/1990 3:00,0,0,0
10/3/1990 4:00,0,0,0
10/3/1990 5:00,0,0,0
10/3/1990 6:00,0,0,0
10/3/1990 7:00,0,0,0
10/3/1990 8:00,0,0,0
10/3/1990 9:00,0,0.186880332,0.16784955
10/3/1990 10:00,0,0,0
10/3/1990 11:00,0,0,0
10/3/1990 12:00,0,0.308263449,0.276871732
10/3/1990 13:00,0,0,0
10/3/1990 14:00,0,0,0
10/3/1990 15:00,0,0.170316214,0.152972223
10/3/1990 16:00,0,0,0
10/3/1990 17:00,0,0,0
10/3/1990 18:00,0,0.007545737,0.006777324
10/3/1990 19:00,0,0,0
10/3/1990 20:00,0,0,0
10/3/1990 21:00,0,0,0
10/3/1990 22:00,0,0,0
10/3/1990 23:00,0,0,0
11/3/1990 0:00,0,0,0
11/3/1990 1:00,0,0,0
11/3/1990 2:00,0,0,0
11/3/1990 3:00,0,0,0
11/3/1990 4:00,0,0,0
11/3/1990 5:00,0,0,0
11/3/1990 6:00,0,0,0
11/3/1990 7:00,0,0,0
11/3/1990 8:00,0,0,0
11/3/1990 9:00,0,0.184043313,0.165301436
11/3/1990 10:00,0,0,0
11/3/1990 11:00,0,0,0
11/3/1990 12:00,0,0.295726765,0.265611709
11/3/1990 13:00,0,0,0
11/3/1990 14:00,0,0,0
11/3/1990 15:00,0,0.202178672,0.181589998
11/3/1990 16:00,0,0,0
11/3/1990 17:00,0,0,0
11/3/1990 18:00,0,0.005054088,0.00453941
11/3/1990 19:00,0,0,0
11/3/1990 20:00,0,0,0
11/3/1990 21:00,0,0,0
11/3/1990 22:00,0,0,0
11/3/1990 23:00,0,0,0
12/3/1990 0:00,0,0,0
12/3/1990 1:00,0,0,0
12/3/1990 2:00,0,0,0
12/3/1990 3:00,0,0,0
12/3/1990 4:00,0,0,0
12/3/1990 5:00,0,0,0
12/3/1990 6:00,0,0,0
12/3/1990 7:00,0,0,0
12/3/1990 8:00,0,0,0
12/3/1990 9:00,0,0.141778695,0.127340796
12/3/1990 10:00,0,0,0
12/3/1990 11:00,0,0,0
12/3/1990 12:00,0,0.199353958,0.179052936
12/3/1990 13:00,0,0,0
12/3/1990 14:00,0,0,0
12/3/1990 15:00,0,0.074652788,0.067050592
12/3/1990 16:00,0,0,0
12/3/1990 17:00,0,0,0
12/3/1990 18:00,0,0.007111065,0.006386916
12/3/1990 19:00,0,0,0
12/3/1990 20:00,0,0,0
12/3/1990 21:00,0,0,0
12/3/1990 22:00,0,0,0
12/3/1990 23:00,0,0,0
13/03/1990 00:00,0,0,0
13/03/1990 01:00,0,0,0
13/03/1990 02:00,0,0,0
13/03/1990 03:00,0,0,0
13/03/1990 04:00,0,0,0
13/03/1990 05:00,0,0,0
13/03/1990 06:00,0,0,0
13/03/1990 07:00,0,0,0
13/03/1990 08:00,0,0,0
13/03/1990 09:00,0,0.130716328,0.117404954
13/03/1990 10:00,0,0,0
13/03/1990 11:00,0,0,0
13/03/1990 12:00,0,0.268777677,0.241406956
13/03/1990 13:00,0,0,0
13/03/1990 14:00,0,0,0
13/03/1990 15:00,0,0.149242729,0.134044737
13/03/1990 16:00,0,0,0
13/03/1990 17:00,0,0,0
13/03/1990 18:00,0,0.010060687,0.009036166
13/03/1990 19:00,0,0,0
13/03/1990 20:00,0,0,0
13/03/1990 21:00,0,0,0
13/03/1990 22:00,0,0,0
13/03/1990 23:00,0,0,0
14/03/1990 00:00,0,0,0
14/03/1990 01:00,0,0,0
14/03/1990 02:00,0,0,0
14/03/1990 03:00,0,0,0
14/03/1990 04:00,0,0,0
14/03/1990 05:00,0,0,0
14/03/1990 06:00,0,0.001535341,0.001378991
14/03/1990 07:00,0,0,0
14/03/1990 08:00,0,0,0
14/03/1990 09:00,0,0.225047698,0.202130178
14/03/1990 10:00,0,0,0
14/03/1990 11:00,0,0,0
14/03/1990 12:00,0,0.322886959,0.290006071
14/03/1990 13:00,0,0,0
14/03/1990 14:00,0,0,0
14/03/1990 15:00,0,0.136781797,0.122852752
14/03/1990 16:00,0,0,0
14/03/1990 17:00,0,0,0
14/03/1990 18:00,0,0.005365997,0.004819556
14/03/1990 19:00,0,0,0
14/03/1990 20:00,0,0,0
14/03/1990 21:00,0,0,0
14/03/1990 22:00,0,0,0
14/03/1990 23:00,0,0,0
15/03/1990 00:00,0,0,0
15/03/1990 01:00,0,0,0
15/03/1990 02:00,0,0,0
15/03/1990 03:00,0,0,0
15/03/1990 04:00,0,0,0
15/03/1990 05:00,0,0,0
15/03/1990 06:00,0,0,0
15/03/1990 07:00,0,0,0
15/03/1990 08:00,0,0,0
15/03/1990 09:00,0,0.083620013,0.075104648
15/03/1990 10:00,0,0,0
15/03/1990 11:00,0.5,0,0
15/03/1990 12:00,0.5,0.081861634,0.073525332
15/03/1990 13:00,0.5,0,0
15/03/1990 14:00,0,0,0
15/03/1990 15:00,0,0.053751143,0.048277446
15/03/1990 16:00,0.5,0,0
15/03/1990 17:00,1.5,0,0
15/03/1990 18:00,0.5,0.00294364,0.002643877
15/03/1990 19:00,0.5,0,0
15/03/1990 20:00,0,0,0
15/03/1990 21:00,0,0,0
15/03/1990 22:00,0,0,0
15/03/1990 23:00,0.5,0,0
16/03/1990 00:00,0,0,0
16/03/1990 01:00,0,0,0
16/03/1990 02:00,0,0,0
16/03/1990 03:00,0,0,0
16/03/1990 04:00,0,0,0
16/03/1990 05:00,0,0,0
16/03/1990 06:00,0,0.001551332,0.001393354
16/03/1990 07:00,0,0,0
16/03/1990 08:00,0,0,0
16/03/1990 09:00,0,0.218344658,0.196109736
16/03/1990 10:00,0,0,0
16/03/1990 11:00,0,0,0
16/03/1990 12:00,0,0.181947189,0.163418769
16/03/1990 13:00,0,0,0
16/03/1990 14:00,0,0,0
16/03/1990 15:00,0,0.206609102,0.185569259
16/03/1990 16:00,0,0,0
16/03/1990 17:00,0,0,0
16/03/1990 18:00,0,0.00810385,0.007278602
16/03/1990 19:00,0,0,0
16/03/1990 20:00,0,0,0
16/03/1990 21:00,0,0,0
16/03/1990 22:00,0,0,0
16/03/1990 23:00,0,0,0
17/03/1990 00:00,0,0,0
17/03/1990 01:00,0,0,0
17/03/1990 02:00,0,0,0
17/03/1990 03:00,0,0,0
17/03/1990 04:00,0,0,0
17/03/1990 05:00,0,0,0
17/03/1990 06:00,0,0.001612408,0.00144821
17/03/1990 07:00,0,0,0
17/03/1990 08:00,0,0,0
17/03/1990 09:00,0,0.224660837,0.201782713
17/03/1990 10:00,0,0,0
17/03/1990 11:00,0,0,0
17/03/1990 12:00,0,0.188821921,0.169593419
17/03/1990 13:00,0,0,0
17/03/1990 14:00,0,0,0
17/03/1990 15:00,0,0.156378375,0.140453731
17/03/1990 16:00,0,0,0
17/03/1990 17:00,0,0,0
17/03/1990 18:00,0,0.00706139,0.0063423
17/03/1990 19:00,0,0,0
17/03/1990 20:00,0,0,0
17/03/1990 21:00,0,0,0
17/03/1990 22:00,0,0,0
17/03/1990 23:00,0,0,0
18/03/1990 00:00,0,0,0
18/03/1990 01:00,0,0,0
18/03/1990 02:00,0,0,0
18/03/1990 03:00,0,0,0
18/03/1990 04:00,0,0,0
18/03/1990 05:00,0,0,0
18/03/1990 06:00,0,0.003276472,0.002942816
18/03/1990 07:00,0,0,0
18/03/1990 08:00,0,0,0
18/03/1990 09:00,0,0.225475398,0.202514324
18/03/1990 10:00,0,0,0
18/03/1990 11:00,0,0,0
18/03/1990 12:00,0,0.340827897,0.30612001
18/03/1990 13:00,0,0,0
18/03/1990 14:00,0,0,0
18/03/1990 15:00,0,0.23278261,0.209077413
18/03/1990 16:00,0,0,0
18/03/1990 17:00,0,0,0
18/03/1990 18:00,0,0.008362002,0.007510465
18/03/1990 19:00,0,0,0
18/03/1990 20:00,0,0,0
18/03/1990 21:00,0,0,0
18/03/1990 22:00,0,0,0
18/03/1990 23:00,0,0,0
19/03/1990 00:00,0,0,0
19/03/1990 01:00,0,0,0
19/03/1990 02:00,0,0,0
19/03/1990 03:00,0,0,0
19/03/1990 04:00,0,0,0
19/03/1990 05:00,0,0,0
19/03/1990 06:00,0,0.00323772,0.00290801
19/03/1990 07:00,0,0,0
19/03/1990 08:00,0,0,0
19/03/1990 09:00,0,0.233399745,0.209631703
19/03/1990 10:00,0,0,0
19/03/1990 11:00,0,0,0
19/03/1990 12:00,0,0.339448471,0.304881057
19/03/1990 13:00,0,0,0
19/03/1990 14:00,0,0,0
19/03/1990 15:00,0,0.090948428,0.081686781
19/03/1990 16:00,0,0,0
19/03/1990 17:00,0,0,0
19/03/1990 18:00,0,0.009073594,0.008149593
19/03/1990 19:00,0,0,0
19/03/1990 20:00,0,0,0
19/03/1990 21:00,0,0,0
19/03/1990 22:00,0,0,0
19/03/1990 23:00,0,0,0
20/03/1990 00:00,0,0,0
20/03/1990 01:00,0,0,0
20/03/1990 02:00,0,0,0
20/03/1990 03:00,0,0,0
20/03/1990 04:00,0,0,0
20/03/1990 05:00,0,0,0
20/03/1990 06:00,0,0.001308226,0.001175004
20/03/1990 07:00,0,0,0
20/03/1990 08:00,0,0,0
20/03/1990 09:00,0,0.200438889,0.180027384
20/03/1990 10:00,0,0,0
20/03/1990 11:00,0,0,0
20/03/1990 12:00,0,0.311633934,0.279898987
20/03/1990 13:00,0,0,0
20/03/1990 14:00,0,0,0
20/03/1990 15:00,0,0.228270446,0.205024741
20/03/1990 16:00,0,0,0
20/03/1990 17:00,0,0,0
20/03/1990 18:00,0,0.009178641,0.008243943
20/03/1990 19:00,0,0,0
20/03/1990 20:00,0,0,0
20/03/1990 21:00,0,0,0
20/03/1990 22:00,0,0,0
20/03/1990 23:00,0,0,0
21/03/1990 00:00,0,0,0
21/03/1990 01:00,0,0,0
21/03/1990 02:00,0,0,0
21/03/1990 03:00,0,0,0
21/03/1990 04:00,0,0,0
21/03/1990 05:00,0,0,0
21/03/1990 06:00,0,0.00294364,0.002643877
21/03/1990 07:00,0,0,0
21/03/1990 08:00,0,0,0
21/03/1990 09:00,0,0.04426368,0.03975613
21/03/1990 10:00,0,0,0
21/03/1990 11:00,0,0,0
21/03/1990 12:00,0,0.137454282,0.123456755
21/03/1990 13:00,0,0,0
21/03/1990 14:00,0,0,0
21/03/1990 15:00,0,0.189245255,0.169973643
21/03/1990 16:00,0,0,0
21/03/1990 17:00,0,0,0
21/03/1990 18:00,0,0.008642236,0.007762162
21/03/1990 19:00,0,0,0
21/03/1990 20:00,0,0,0
21/03/1990 21:00,0,0,0
21/03/1990 22:00,0,0,0
21/03/1990 23:00,0,0,0
22/03/1990 00:00,0,0,0
22/03/1990 01:00,0,0,0
22/03/1990 02:00,0,0,0
22/03/1990 03:00,0,0,0
22/03/1990 04:00,0,0,0
22/03/1990 05:00,0,0,0
22/03/1990 06:00,0,0.006449632,0.00579284
22/03/1990 07:00,0,0,0
22/03/1990 08:00,0,0,0
22/03/1990 09:00,0,0.166345907,0.149406229
22/03/1990 10:00,0,0,0
22/03/1990 11:00,0,0,0
22/03/1990 12:00,0,0.332963192,0.2990562
22/03/1990 13:00,0,0,0
22/03/1990 14:00,0,0,0
22/03/1990 15:00,0,0.22655215,0.203481426
22/03/1990 16:00,0,0,0
22/03/1990 17:00,0,0,0
22/03/1990 18:00,0,0.010902999,0.009792702
22/03/1990 19:00,0,0,0
22/03/1990 20:00,0,0,0
22/03/1990 21:00,0,0,0
22/03/1990 22:00,0,0,0
22/03/1990 23:00,0,0,0
23/03/1990 00:00,0,0,0
23/03/1990 01:00,0,0,0
23/03/1990 02:00,0,0,0
23/03/1990 03:00,0,0,0
23/03/1990 04:00,0,0,0
23/03/1990 05:00,0,0,0
23/03/1990 06:00,0,0.004586867,0.004119768
23/03/1990 07:00,0,0,0
23/03/1990 08:00,0,0,0
23/03/1990 09:00,0,0.217802473,0.195622764
23/03/1990 10:00,0,0,0
23/03/1990 11:00,0,0,0
23/03/1990 12:00,0,0.241223681,0.216658895
23/03/1990 13:00,0,0,0
23/03/1990 14:00,0,0,0
23/03/1990 15:00,0,0.245863556,0.220826273
23/03/1990 16:00,0,0,0
23/03/1990 17:00,0,0,0
23/03/1990 18:00,0,0.011882515,0.01067247
23/03/1990 19:00,0,0,0
23/03/1990 20:00,0,0,0
23/03/1990 21:00,0,0,0
23/03/1990 22:00,0,0,0
23/03/1990 23:00,0,0,0
24/03/1990 00:00,0,0,0
24/03/1990 01:00,0,0,0
24/03/1990 02:00,0,0,0
24/03/1990 03:00,0,0,0
24/03/1990 04:00,0,0,0
24/03/1990 05:00,0,0,0
24/03/1990 06:00,0,0,0
24/03/1990 07:00,0,0,0
24/03/1990 08:00,1.5,0,0
24/03/1990 09:00,1.5,0.025197474,0.022631513
24/03/1990 10:00,1.5,0,0
24/03/1990 11:00,2,0,0
24/03/1990 12:00,2.5,0.026244989,0.023572355
24/03/1990 13:00,2,0,0
24/03/1990 14:00,1,0,0
24/03/1990 15:00,1,0.06369252,0.057206452
24/03/1990 16:00,0,0,0
24/03/1990 17:00,0,0,0
24/03/1990 18:00,0,0.005799129,0.00520858
24/03/1990 19:00,0,0,0
24/03/1990 20:00,0,0,0
24/03/1990 21:00,0,0,0
24/03/1990 22:00,0.5,0,0
24/03/1990 23:00,0,0,0
25/03/1990 00:00,0,0,0
25/03/1990 01:00,0,0,0
25/03/1990 02:00,0,0,0
25/03/1990 03:00,0,0,0
25/03/1990 04:00,0.5,0,0
25/03/1990 05:00,0,0,0
25/03/1990 06:00,0.5,0.001535341,0.001378991
25/03/1990 07:00,0.5,0,0
25/03/1990 08:00,0.5,0,0
25/03/1990 09:00,1,0.058585853,0.052619818
25/03/1990 10:00,1,0,0
25/03/1990 11:00,1,0,0
25/03/1990 12:00,1,0.094240806,0.084643883
25/03/1990 13:00,0.5,0,0
25/03/1990 14:00,1.5,0,0
25/03/1990 15:00,0,0.147999282,0.132927915
25/03/1990 16:00,0.5,0,0
25/03/1990 17:00,0,0,0
25/03/1990 18:00,0,0.012487562,0.011215903
25/03/1990 19:00,0,0,0
25/03/1990 20:00,0,0,0
25/03/1990 21:00,0,0,0
25/03/1990 22:00,0,0,0
25/03/1990 23:00,0,0,0
26/03/1990 00:00,0,0,0
26/03/1990 01:00,0,0,0
26/03/1990 02:00,0,0,0
26/03/1990 03:00,0,0,0
26/03/1990 04:00,0,0,0
26/03/1990 05:00,0,0,0
26/03/1990 06:00,0,0.009790646,0.008793625
26/03/1990 07:00,0,0,0
26/03/1990 08:00,0,0,0
26/03/1990 09:00,0,0.28954756,0.260061758
26/03/1990 10:00,0,0,0
26/03/1990 11:00,0,0,0
26/03/1990 12:00,0,0.395643822,0.355353807
26/03/1990 13:00,0,0,0
26/03/1990 14:00,0,0,0
26/03/1990 15:00,0,0.310037126,0.278464788
26/03/1990 16:00,0,0,0
26/03/1990 17:00,0,0,0
26/03/1990 18:00,0,0.010214492,0.009174309
26/03/1990 19:00,0,0,0
26/03/1990 20:00,0,0,0
26/03/1990 21:00,0,0,0
26/03/1990 22:00,0,0,0
26/03/1990 23:00,0,0,0
27/03/1990 00:00,0,0,0
27/03/1990 01:00,0,0,0
27/03/1990 02:00,0,0,0
27/03/1990 03:00,0,0,0
27/03/1990 04:00,0,0,0
27/03/1990 05:00,0,0,0
27/03/1990 06:00,0,0.009597092,0.008619781
27/03/1990 07:00,0,0,0
27/03/1990 08:00,0,0,0
27/03/1990 09:00,0,0.264992518,0.238007255
27/03/1990 10:00,0,0,0
27/03/1990 11:00,0,0,0
27/03/1990 12:00,0,0.385384543,0.346139272
27/03/1990 13:00,0,0,0
27/03/1990 14:00,0,0,0
27/03/1990 15:00,0,0.273560973,0.24570315
27/03/1990 16:00,0,0,0
27/03/1990 17:00,0,0,0
27/03/1990 18:00,0,0.01282265,0.011516868
27/03/1990 19:00,0,0,0
27/03/1990 20:00,0,0,0
27/03/1990 21:00,0,0,0
27/03/1990 22:00,0,0,0
27/03/1990 23:00,0,0,0
28/03/1990 00:00,0,0,0
28/03/1990 01:00,0,0,0
28/03/1990 02:00,0,0,0
28/03/1990 03:00,0,0,0
28/03/1990 04:00,0,0,0
28/03/1990 05:00,0,0,0
28/03/1990 06:00,0,0.007296066,0.006553078
28/03/1990 07:00,0,0,0
28/03/1990 08:00,0,0,0
28/03/1990 09:00,0,0.161475297,0.145031613
28/03/1990 10:00,0,0,0
28/03/1990 11:00,0,0,0
28/03/1990 12:00,0,0.178466667,0.160292683
28/03/1990 13:00,0,0,0
28/03/1990 14:00,0,0,0
28/03/1990 15:00,0,0.098596528,0.088556044
28/03/1990 16:00,0,0,0
28/03/1990 17:00,0,0,0
28/03/1990 18:00,0,0.015126722,0.013586307
28/03/1990 19:00,0,0,0
28/03/1990 20:00,0,0,0
28/03/1990 21:00,0,0,0
28/03/1990 22:00,0,0,0
28/03/1990 23:00,0,0,0
29/03/1990 00:00,0,0,0
29/03/1990 01:00,0,0,0
29/03/1990 02:00,0,0,0
29/03/1990 03:00,0,0,0
29/03/1990 04:00,0,0,0
29/03/1990 05:00,0,0,0
29/03/1990 06:00,0,0.010836917,0.00973335
29/03/1990 07:00,0,0,0
29/03/1990 08:00,0,0,0
29/03/1990 09:00,0,0.160705849,0.144340521
29/03/1990 10:00,0,0,0
29/03/1990 11:00,0,0,0
29/03/1990 12:00,0,0.371988133,0.334107073
29/03/1990 13:00,0,0,0
29/03/1990 14:00,0,0,0
29/03/1990 15:00,0,0.22812805,0.204896846
29/03/1990 16:00,0,0,0
29/03/1990 17:00,0,0,0
29/03/1990 18:00,0,0.016575782,0.014887803
29/03/1990 19:00,0,0,0
29/03/1990 20:00,0,0,0
29/03/1990 21:00,0,0,0
29/03/1990 22:00,0,0,0
29/03/1990 23:00,0,0,0
30/03/1990 00:00,0,0,0
30/03/1990 01:00,0,0,0
30/03/1990 02:00,0,0,0
30/03/1990 03:00,0,0,0
30/03/1990 04:00,0,0,0
30/03/1990 05:00,0,0,0
30/03/1990 06:00,0,0.012590256,0.011308139
30/03/1990 07:00,0,0,0
30/03/1990 08:00,0,0,0
30/03/1990 09:00,0,0.251831907,0.226186843
30/03/1990 10:00,0,0,0
30/03/1990 11:00,0,0,0
30/03/1990 12:00,0,0.389482407,0.349819834
30/03/1990 13:00,0,0,0
30/03/1990 14:00,0,0,0
30/03/1990 15:00,0,0.263134227,0.236338202
30/03/1990 16:00,0,0,0
30/03/1990 17:00,0,0,0
30/03/1990 18:00,0,0.014957932,0.013434705
30/03/1990 19:00,0,0,0
30/03/1990 20:00,0,0,0
30/03/1990 21:00,0,0,0
30/03/1990 22:00,0,0,0
30/03/1990 23:00,0,0,0
31/03/1990 00:00,0,0,0
31/03/1990 01:00,0,0,0
31/03/1990 02:00,0,0,0
31/03/1990 03:00,0,0,0
31/03/1990 04:00,0,0,0
31/03/1990 05:00,0,0,0
31/03/1990 06:00,0,0.010369082,0.009313156
31/03/1990 07:00,0,0,0
31/03/1990 08:00,0,0,0
31/03/1990 09:00,0,0.229840168,0.206434612
31/03/1990 10:00,0,0,0
31/03/1990 11:00,0,0,0
31/03/1990 12:00,0,0.260497284,0.233969789
31/03/1990 13:00,0,0,0
31/03/1990 14:00,0,0,0
31/03/1990 15:00,0,0.090019809,0.080852727
31/03/1990 16:00,0,0,0
31/03/1990 17:00,0,0,0
31/03/1990 18:00,0,0.002410427,0.002164963
31/03/1990 19:00,0,0,0
31/03/1990 20:00,0,0,0
31/03/1990 21:00,0,0,0
31/03/1990 22:00,0,0,0
