theta_rz_0,theta_rz_1,theta_rz_2,theta_rz_3,theta_rz_4,theta_rz_5,theta_rz_6,theta_rz_7,theta_rz_8,theta_rz_9
186.0894753,185.5185108,186.1034333,94.68019345,185.8703567,164.3728205,20.517735,186.2820172,94.44851633,186.1009006
185.8842052,185.3126008,185.898194,94.61393317,185.6652134,164.1445064,20.28621763,186.0768685,94.38295484,185.8956557
185.6789334,185.1066903,185.6929529,94.54790331,185.4600682,163.9161913,20.05469855,185.8717178,94.31762154,185.6904091
185.4736599,184.9007795,185.4877101,94.48210306,185.2549211,163.6878751,19.82317773,185.6665653,94.25251564,185.4851607
185.2683848,184.6948683,185.2824656,94.41653163,185.049772,163.4595578,19.5916552,185.4614107,94.18763636,185.2799106
185.0631079,184.4889566,185.0772192,94.35118822,184.8446209,163.2312395,19.36013095,185.2562543,94.12298289,185.0746588
184.8578294,184.2830446,184.8719712,94.28607204,184.639468,163.00292,19.12860499,185.051096,94.05855445,184.8694052
184.6525492,184.0771322,184.6667214,94.22118229,184.4343131,162.7745995,18.89707732,184.8459357,93.99435027,184.6641498
184.4472673,183.8712194,184.4614698,94.1565182,184.2291563,162.5462779,18.66554794,184.6407735,93.93036955,184.4588928
184.2419837,183.6653063,184.2562165,94.09207897,184.0239976,162.3179553,18.43401686,184.4356094,93.86661153,184.253634
184.1238647,183.5465589,184.1381278,94.0570191,183.9060031,162.1767978,18.28965031,184.3176097,93.83203956,184.1355398
184.1800765,183.6021436,184.1943697,94.11251523,183.9623393,162.2099718,18.31961451,184.3739404,93.88743013,184.1917762
184.2362866,183.657728,184.2506099,94.16801114,184.0186735,162.2431446,18.34957702,184.4302693,93.94282069,184.248011
184.292495,183.7133119,184.3068484,94.22350683,184.0750058,162.2763164,18.37953785,184.4865963,93.99821123,184.304244
184.3487018,183.7688955,184.3630852,94.27900232,184.1313362,162.3094872,18.40949698,184.5429214,94.05360177,184.3604754
184.4049069,183.8244786,184.4193203,94.33449758,184.1876647,162.3426569,18.43945443,184.5992446,94.10899229,184.416705
184.4611104,183.8800614,184.4755536,94.38999263,184.2439913,162.3758256,18.4694102,184.6555659,94.1643828,184.4729329
184.5173122,183.9356438,184.5317853,94.44548747,184.300316,162.4089933,18.49936429,184.7118854,94.2197733,184.5291592
184.5735124,183.9912259,184.5880152,94.50098209,184.3566389,162.4421599,18.52931671,184.768203,94.27516379,184.5853837
184.6297109,184.0468075,184.6442435,94.55647651,184.4129598,162.4753254,18.55926746,184.8245187,94.33055427,184.6416066
184.6859078,184.1023888,184.70047,94.6119707,184.4692789,162.50849,18.58921654,184.8808325,94.38594474,184.6978277
184.7421031,184.1579696,184.7566949,94.66746469,184.5255961,162.5416535,18.61916396,184.9371445,94.44133519,184.7540472
184.7812501,184.1965035,184.7958714,94.7124826,184.5648648,162.5577694,18.63206311,184.9764079,94.48631752,184.7932184
184.49651,183.9111515,184.5111607,94.62459427,184.2802461,162.2499987,18.32107505,184.691784,94.39925224,184.5085024
184.2117682,183.6257991,184.2264483,94.53706564,183.9956256,161.942227,18.01008534,184.4071583,94.3125435,184.2237847
183.9270248,183.3404463,183.9417343,94.44989524,183.7110032,161.6344543,17.69909398,184.1225307,94.22618983,183.9390653
183.6422797,183.0550931,183.6570186,94.36308162,183.4263789,161.3266805,17.38810097,183.8379012,94.14018978,183.6543442
183.3575331,182.7697395,183.3723012,94.2766233,183.1417527,161.0189058,17.07710631,183.5532699,94.05454191,183.3696215
183.0727848,182.4843856,183.0875821,94.19051883,182.8571248,160.71113,16.76611002,183.2686367,93.96924476,183.0848971
182.7880349,182.1990313,182.8028613,94.10476676,182.5724949,160.4033533,16.45511208,182.9840018,93.88429691,182.8001711
182.5032835,181.9136766,182.5181389,94.01936565,182.2878633,160.0955755,16.14411251,182.6993649,93.79969693,182.5154434
182.2185304,181.6283216,182.2334149,93.93431407,182.0032298,159.7877967,15.83311131,182.4147263,93.71544339,182.2307141
181.9337757,181.3429661,181.9486891,93.84961058,181.7185944,159.480017,15.52210847,182.1300858,93.63153486,181.9459831
181.6490194,181.0576103,181.6639617,93.76525375,181.4339572,159.1722363,15.21110402,181.8454435,93.54796995,181.6612505
181.4835878,180.8915804,181.498559,93.71448798,181.2686445,158.9837808,15.01942419,181.6801257,93.49778098,181.4958425
181.5397604,180.947156,181.5547604,93.76997904,181.3249358,159.0169302,15.04934864,181.7364119,93.55317128,181.5520387
181.5959315,181.0027313,181.6109603,93.82546988,181.3812253,159.0500787,15.07927148,181.7926963,93.60856157,181.6082333
181.652101,181.0583062,181.6671584,93.88096053,181.437513,159.0832261,15.1091927,181.8489789,93.66395185,181.6644263
181.708269,181.1138807,181.723355,93.93645096,181.4937989,159.1163726,15.13911232,181.9052597,93.71934211,181.7206176
181.7644353,181.1694548,181.7795499,93.9919412,181.5500829,159.1495181,15.16903032,181.9615387,93.77473237,181.7768074
181.8206001,181.2250286,181.8357432,94.04743122,181.6063652,159.1826627,15.19894672,182.0178159,93.83012261,181.8329955
181.8767633,181.280602,181.8919348,94.10292105,181.6626456,159.2158063,15.22886153,182.0740914,93.88551285,181.889182
181.9329249,181.336175,181.9481248,94.15841067,181.7189243,159.2489489,15.25877473,182.130365,93.94090307,181.9453668
181.9890849,181.3917477,182.0043132,94.21390008,181.7752011,159.2820905,15.28868634,182.1866368,93.99629328,182.0015501
182.0452434,181.44732,182.0605,94.2693893,181.8314762,159.3152312,15.31859635,182.2429069,94.05168349,182.0577317
182.1014003,181.5028919,182.1166851,94.32487831,181.8877494,159.3483709,15.34850478,182.2991751,94.10707368,182.1139117
182.1470502,181.547958,182.1623632,94.3739743,181.9335154,159.3710042,15.36790614,182.3449362,94.15611126,182.1595847
181.9930944,181.3934196,182.0084355,94.32519187,181.7796755,159.1940324,15.18770179,182.1910913,94.10788555,182.0056519
181.8391371,181.2388809,181.8545062,94.27655594,181.6258338,159.0170596,15.00749587,182.0372446,94.05980485,181.8517175
181.6851782,181.0843418,181.7005754,94.22806606,181.4719904,158.840086,14.82728836,181.8833962,94.01186873,181.6977816
181.5312177,180.9298023,181.5466429,94.1797218,181.3181452,158.6631113,14.64707928,181.729546,93.96407675,181.543844
181.3772557,180.7752625,181.3927088,94.13152272,181.1642981,158.4861357,14.46686863,181.5756941,93.91642848,181.3899049
181.2232922,180.6207223,181.2387731,94.08346838,181.0104494,158.3091592,14.28665642,181.4218404,93.86892348,181.2359641
181.0693271,180.4661817,181.0848358,94.03555835,180.8565988,158.1321818,14.10644264,181.2679849,93.82156133,181.0820218
180.9153605,180.3116408,180.930897,93.9877922,180.7027466,157.9552034,13.9262273,181.1141277,93.7743416,180.9280779
180.7613924,180.1570996,180.7769565,93.94016949,180.5488925,157.778224,13.7460104,180.9602688,93.72726385,180.7741324
180.6074227,180.0025579,180.6230145,93.89268979,180.3950367,157.6012438,13.56579194,180.8064081,93.68032767,180.6201854
180.4534515,179.848016,180.4690709,93.84535268,180.2411792,157.4242626,13.38557193,180.6525457,93.63353262,180.4662368
180.376519,179.7705138,180.3921659,93.82753938,180.1643601,157.3243207,13.28239057,180.5757217,93.61607768,180.3893268
180.4326544,179.8260807,180.4483287,93.88302559,180.2206087,157.3574473,13.31227707,180.6319654,93.67146772,180.4454846
180.4887883,179.8816473,180.50449,93.93851161,180.2768555,157.390573,13.34216204,180.6882074,93.72685776,180.501641
180.5449206,179.9372135,180.5606497,93.99399743,180.3331006,157.4236977,13.37204546,180.7444477,93.78224778,180.5577957
180.6010514,179.9927794,180.6168079,94.04948305,180.389344,157.4568216,13.40192735,180.8006862,93.83763779,180.6139489
180.6571808,180.0483449,180.6729644,94.10496848,180.4455856,157.4899445,13.4318077,180.8569231,93.89302779,180.6701005
180.7133086,180.1039101,180.7291195,94.16045371,180.5018256,157.5230665,13.46168652,180.9131582,93.94841778,180.7262506
180.7694349,180.1594749,180.785273,94.21593875,180.5580638,157.5561877,13.49156381,180.9693916,94.00380776,180.7823992
180.8255598,180.2150393,180.8414249,94.27142359,180.6143003,157.5893079,13.52143958,181.0256233,94.05919773,180.8385462
180.8816831,180.2706034,180.8975752,94.32690824,180.670535,157.6224272,13.55131382,181.0818533,94.11458769,180.8946916
180.9378049,180.3261672,180.9537241,94.38239269,180.7267681,157.6555456,13.58118655,181.1380815,94.16997764,180.9508356
180.9939253,180.3817306,181.0098714,94.43787695,180.7829995,157.6886632,13.61105775,181.1943081,94.22536757,181.006978
181.0399493,180.4271989,181.0559223,94.48719807,180.8291343,157.711685,13.63083266,181.2404382,94.27463226,181.0530241
180.793223,180.1799179,180.8092228,94.40992454,180.5825185,157.441957,13.3578571,180.9938177,94.19807598,180.8063196
180.5464951,179.9326365,180.5625217,94.33294572,180.335901,157.1722281,13.08488003,180.7471955,94.12181185,180.5596137
180.2997658,179.6853548,180.3158191,94.25626047,180.0892818,156.9024984,12.81190146,180.5005715,94.04583876,180.3129063
180.053035,179.4380728,180.069115,94.17986769,179.842661,156.6327677,12.54879909,180.253946,93.97015559,180.0661973
179.8063027,179.1907904,179.8224093,94.10376625,179.5960384,156.3630362,12.29851646,180.0073187,93.89476124,179.8194868
179.559569,178.9435076,179.5757022,94.02795504,179.3494142,156.0933038,12.06042886,179.7606897,93.8196546,179.5727748
179.3128338,178.6962246,179.3289935,93.95243296,179.1027882,155.8235705,11.83394201,179.5140591,93.74483458,179.3260613
179.0660971,178.4489411,179.0822833,93.8771989,178.8561606,155.5538364,11.61849061,179.2674268,93.67030008,179.0793463
178.819359,178.2016574,178.8355715,93.80225177,178.6095314,155.2841014,11.41353689,179.0207929,93.59605002,178.8326298
178.5726194,177.9543733,178.5888583,93.72759046,178.3629004,155.0143655,11.21856928,178.7741573,93.52208331,178.5859118
178.3258783,177.7070888,178.3421436,93.65321389,178.1162678,154.7446288,11.03310117,178.52752,93.44839886,178.3391923
178.1952259,177.5758942,178.2115174,93.61472863,177.9857236,154.5909813,10.87619928,178.3969712,93.41038846,178.2085614
178.2513257,177.6314528,178.2676434,93.67021022,178.0419314,154.6240865,10.90604956,178.4531743,93.46577826,178.2646826
178.307424,177.6870111,178.3237679,93.72569162,178.0981376,154.657191,10.93589837,178.5093758,93.52116804,178.3208024
178.3635209,177.742569,178.379891,93.78117284,178.154342,154.6902945,10.96574571,178.5655757,93.57655782,178.3769207
178.4196164,177.7981266,178.4360125,93.83665387,178.2105449,154.7233973,10.99559158,178.6217739,93.63194759,178.4330374
178.4757104,177.8536839,178.4921325,93.89213471,178.2667461,154.7564991,11.02543599,178.6779705,93.68733734,178.4891527
178.531803,177.9092409,178.548251,93.94761536,178.3229456,154.7896002,11.05527893,178.7341655,93.74272709,178.5452666
178.5878942,177.9647975,178.6043681,94.00309583,178.3791435,154.8227003,11.08512041,178.7903588,93.79811683,178.6013789
178.6439839,178.0203538,178.6604837,94.05857611,178.4353398,154.8557997,11.11496044,178.8465505,93.85350655,178.6574898
178.7000722,178.0759097,178.7165978,94.11405621,178.4915344,154.8888982,11.14479902,178.9027405,93.90889627,178.7135992
178.756159,178.1314653,178.7727104,94.16953612,178.5477274,154.9219958,11.17463614,178.958929,93.96428598,178.7697072
178.8122445,178.1870206,178.8288215,94.22501585,178.6039188,154.9550927,11.20447182,179.0151158,94.01967567,178.8258137
178.8648066,178.2390536,178.8814093,94.27835841,178.6565866,154.9846668,11.23078413,179.0677791,94.07294109,178.8783968
178.7095738,178.0832928,178.7262021,94.22944183,178.5014593,154.8064465,11.05055652,178.9126472,94.024555,178.7231849
178.5543396,177.9275317,178.5709935,94.18067275,178.3463304,154.6282255,10.87887193,178.7575138,93.97631499,178.5679716
178.399104,177.7717703,178.4157833,94.13205072,178.1911999,154.4500036,10.71532535,178.6023788,93.92822061,178.4127569
178.243867,177.6160085,178.2605718,94.08357531,178.0360677,154.2717809,10.55953098,178.4472421,93.88027142,178.2575407
178.0886285,177.4602464,178.1053587,94.03524607,177.880934,154.0935573,10.41112127,178.2921039,93.83246699,178.1023231
177.9333887,177.304484,177.9501443,93.98706255,177.7257986,153.915333,10.26974613,178.1369641,93.78480688,177.947104
177.7781475,177.1487213,177.7949283,93.93902433,177.5706617,153.7371078,10.13507207,177.9818226,93.73729064,177.7918835
177.6229048,176.9929582,177.639711,93.89113096,177.4155231,153.5588819,10.00678139,177.8266796,93.68991786,177.6366615
177.4676608,176.8371948,177.4844922,93.843382,177.260383,153.3806551,9.884571461,177.671535,93.64268808,177.4814381
177.3124154,176.6814311,177.3292719,93.79577702,177.1052412,153.2024275,9.768154002,177.5163888,93.59560089,177.3262133
177.1571686,176.525667,177.1740502,93.74831559,176.9500979,153.0241991,9.6572544,177.361241,93.54865586,177.1709871
177.0864466,176.4544288,177.1033532,93.73342173,176.8794791,152.9304961,9.560282266,177.2906178,93.53408687,177.1002856
177.1425124,176.5099795,177.1594441,93.78889891,176.935648,152.9635815,9.590097966,177.3467823,93.58947643,177.1563719
177.1985769,176.5655299,177.2155335,93.84437591,176.9918153,152.9966661,9.619912259,177.4029452,93.64486599,177.2124567
177.2546399,176.62108,177.2716215,93.89985273,177.047981,153.0297499,9.649725148,177.4591065,93.70025553,177.2685402
177.3107016,176.6766297,177.327708,93.95532937,177.1041452,153.0628329,9.679536637,177.5152662,93.75564506,177.3246223
177.3667619,176.7321791,177.3837932,94.01080584,177.1603078,153.0959151,9.709346727,177.5714244,93.81103459,177.3807029
177.4228209,176.7877282,177.4398769,94.06628212,177.2164688,153.1289966,9.739155422,177.6275811,93.8664241,177.4367821
177.4788785,176.843277,177.4959592,94.12175823,177.2726282,153.1620772,9.768962723,177.6837361,93.92181361,177.4928599
177.5349347,176.8988255,177.5520401,94.17723416,177.3287861,153.1951571,9.798768635,177.7398896,93.9772031,177.5489364
177.5909896,176.9543736,177.6081196,94.23270992,177.3849424,153.2282362,9.828573159,177.7960416,94.03259259,177.6050114
177.6470431,177.0099215,177.6641977,94.28818549,177.4410972,153.2613145,9.858376299,177.852192,94.08798206,177.661085
177.7030952,177.065469,177.7202743,94.34366089,177.4972504,153.294392,9.888178056,177.9083409,94.14337153,177.7171572
177.7561658,177.118036,177.7733694,94.39732161,177.5504218,153.3244885,9.914998219,177.961508,94.19695697,177.7702478
177.6334024,176.99477,177.6506304,94.35973298,177.4277591,153.1787516,9.799487624,177.8388409,94.15982015,177.6475044
177.5106376,176.8715036,177.52789,94.322245,177.3050947,153.0330139,9.689364037,177.7161723,94.12278293,177.5247596
177.3878714,176.748237,177.4051482,94.28485739,177.1824289,152.8872755,9.584376164,177.5935021,94.08584504,177.4020133
177.265104,176.6249701,177.282405,94.24756988,177.0597615,152.7415363,9.484284435,177.4708304,94.04900621,177.2792657
177.1423351,176.5017028,177.1596604,94.21038221,176.9370926,152.5957963,9.388860457,177.3481572,94.01226619,177.1565168
177.019565,176.3784353,177.0369144,94.17329411,176.8144221,152.4500555,9.297886488,177.2254824,93.97562469,177.0337664
176.8967935,176.2551674,176.9141671,94.13630532,176.6917501,152.304314,9.211154946,177.1028062,93.93908147,176.9110147
176.7740207,176.1318992,176.7914183,94.09941555,176.5690766,152.1585718,9.128467931,176.9801284,93.90263624,176.7882616
176.6512465,176.0086307,176.6686682,94.06262457,176.4464015,152.0128287,9.049636775,176.8574491,93.86628877,176.6655071
176.528471,175.8853619,176.5459168,94.02593208,176.3237249,151.867085,8.974481611,176.7347683,93.83003877,176.5427513
176.4056942,175.7620928,176.4231639,93.98933784,176.2010469,151.7213405,8.902830963,176.6120859,93.79388599,176.4199941
176.3604017,175.716309,176.3778953,93.9856622,176.1558528,151.6530808,8.841770559,176.5668877,93.7904637,176.3747211
176.4164351,175.7718521,176.4339526,94.04113517,176.2119846,151.6861476,8.871553245,176.6230152,93.84585304,176.4307741
176.4724672,175.8273949,176.4900085,94.09660796,176.2681149,151.7192137,8.901334588,176.6791413,93.90124237,176.4868257
176.528498,175.8829375,176.5460631,94.15208059,176.3242436,151.7522791,8.931114592,176.7352658,93.95663169,176.5428759
176.5845275,175.9384797,176.6021163,94.20755304,176.3803708,151.7853438,8.960893257,176.7913889,94.012021,176.5989248
176.6405556,175.9940216,176.6581681,94.26302533,176.4364966,151.8184077,8.990670589,176.8475104,94.0674103,176.6549724
176.6965825,176.0495633,176.7142186,94.31849744,176.4926208,151.8514708,9.020446587,176.9036305,94.1227996,176.7110186
176.7526081,176.1051046,176.7702678,94.37396939,176.5487436,151.8845332,9.050221257,176.9597491,94.17818888,176.7670635
176.8086323,176.1606456,176.8263156,94.42944117,176.6048649,151.9175949,9.079994599,177.0158661,94.23357816,176.823107
176.8646553,176.2161863,176.882362,94.48491277,176.6609846,151.9506559,9.109766616,177.0719818,94.28896742,176.8791492
176.920677,176.2717267,176.9384071,94.54038421,176.7171029,151.9837161,9.139537312,177.1280959,94.34435668,176.93519
176.9766973,176.3272668,176.9944509,94.59585548,176.7732197,152.0167756,9.169306688,177.1842086,94.39974593,176.9912296
177.0327164,176.3828066,177.0504933,94.65132659,176.829335,152.0498344,9.199074747,177.2403198,94.45513517,177.0472678
176.8894971,176.239109,176.9072973,94.60551903,176.6862118,151.8836554,9.115718453,177.0971924,94.40981441,176.9040675
176.7462765,176.0954111,176.7641,94.55984404,176.5430871,151.7174756,9.036291329,176.9540635,94.36462497,176.760866
176.6030546,175.9517129,176.6209014,94.51430124,176.3999609,151.5512952,8.960608104,176.8109332,94.31956646,176.6176631
176.4598315,175.8080144,176.4777014,94.46889024,176.2568332,151.385114,8.888492248,176.6678015,94.27463852,176.4744589
176.316607,175.6643156,176.3345001,94.42361067,176.1137041,151.2189321,8.81977555,176.5246683,94.22984075,176.3312534
176.1733813,175.5206166,176.1912975,94.37846213,175.9705735,151.0527495,8.754297733,176.3815336,94.18517278,176.1880466
176.0301543,175.3769172,176.0480935,94.33344425,175.8274414,150.8865662,8.691906078,176.2383975,94.14063424,176.0448385
175.8869261,175.2332175,175.9048882,94.28855666,175.6843079,150.7203822,8.632455067,176.0952599,94.09622475,175.9016291
175.7436966,175.0895175,175.7616817,94.24379897,175.541173,150.5541974,8.575806041,175.9521209,94.05194394,175.7584183
175.6004658,174.9458173,175.6184738,94.19917082,175.3980366,150.388012,8.521826883,175.8089804,94.00779143,175.6152063
175.4572337,174.8021167,175.4752646,94.15467181,175.2548987,150.2218259,8.470391703,175.6658385,93.96376685,175.4719929
175.4036571,174.7480725,175.4217108,94.14677679,175.2014161,150.1452958,8.427042596,175.6123518,93.95614294,175.418435
175.4596596,174.8036084,175.477736,94.20224574,175.2575124,150.1783453,8.456793765,175.6684442,94.01153206,175.4744561
175.5156608,174.8591441,175.53376,94.25771453,175.3136073,150.2113942,8.486543653,175.724535,94.06692118,175.530476
175.5716608,174.9146794,175.5897827,94.31318315,175.3697008,150.2444424,8.516292262,175.7806245,94.12231028,175.5864945
175.6276596,174.9702145,175.6458041,94.36865161,175.4257928,150.2774899,8.546039593,175.8367125,94.17769938,175.6425118
175.6836571,175.0257493,175.7018242,94.42411991,175.4818834,150.3105366,8.575785651,175.8927991,94.23308847,175.6985278
175.7396533,175.0812837,175.757843,94.47958804,175.5379726,150.3435828,8.605530436,175.9488843,94.28847755,175.7545425
175.7956483,175.1368179,175.8138605,94.53505601,175.5940603,150.3766282,8.635273952,176.004968,94.34386663,175.8105559
175.8516421,175.1923518,175.8698767,94.59052383,175.6501466,150.4096729,8.665016202,176.0610504,94.39925569,175.8665681
175.9076346,175.2478854,175.9258916,94.64599148,175.7062315,150.442717,8.694757187,176.1171313,94.45464475,175.922579
175.9636259,175.3034187,175.9819053,94.70145897,175.762315,150.4757604,8.724496909,176.1732108,94.51003379,175.9785886
176.0196159,175.3589518,176.0379177,94.75692629,175.8183971,150.5088031,8.754235372,176.229289,94.56542283,176.0345969
176.0756048,175.4144845,176.0939288,94.81239346,175.8744777,150.5418451,8.783972578,176.2853657,94.62081186,176.0906039
175.8434625,175.1818871,175.8618088,94.7379075,175.6424272,150.3051001,8.717344277,176.0533111,94.54695696,175.8584799
175.6064355,174.9444059,175.624804,94.66234001,175.4054916,150.0669569,8.653846174,175.8163717,94.47202575,175.6214711
175.3694072,174.7069244,175.3877979,94.58705496,175.1685547,149.8305822,8.593434479,175.5794308,94.39737476,175.384461
175.1323778,174.4694426,175.1507905,94.51205131,174.9316163,149.5959627,8.535959117,175.3424886,94.32300293,175.1474496
174.8953471,174.2319606,174.9137819,94.437328,174.6946766,149.3630855,8.481277308,175.1055449,94.24890924,174.910437
174.6583152,173.9944782,174.676772,94.36288398,174.4577354,149.1319376,8.429253214,174.8685999,94.17509263,174.6734231
174.4212821,173.7569956,174.4397609,94.2887182,174.2207929,148.9025061,8.379757603,174.6316534,94.10155207,174.436408
174.1842477,173.5195127,174.2027485,94.21482963,173.983849,148.6747784,8.332667529,174.3947056,94.02828653,174.1993916
173.9472122,173.2820295,173.9657348,94.14121723,173.7469037,148.4487417,8.287866022,174.1577564,93.95529497,173.962374
173.7101754,173.044546,173.7287199,94.06787997,173.509957,148.2243835,8.245241801,173.9208059,93.88257638,173.7253551
173.4731374,172.8070622,173.4917038,93.99481682,173.2730089,148.0016913,8.204688994,173.6838539,93.81012974,173.488335
173.3728378,172.7063178,173.391426,93.9670125,173.172799,147.8784516,8.169856423,173.5836402,93.78269751,173.3880532
173.4288109,172.7618468,173.4474207,94.02247762,173.2288615,147.911485,8.199577505,173.6396989,93.83808643,173.444044
173.4847827,172.8173756,173.5034142,94.07794257,173.2849227,147.9445178,8.229297363,173.6957562,93.89347534,173.5000336
173.5407533,172.8729041,173.5594064,94.13340737,173.3409825,147.9775499,8.259016,173.7518122,93.94886425,173.5560219
173.5967227,172.9284323,173.6153975,94.18887202,173.3970409,148.0105814,8.288733419,173.8078668,94.00425314,173.612009
173.6526909,172.9839602,173.6713872,94.24433651,173.453098,148.0436123,8.31844962,173.86392,94.05964203,173.6679949
173.7086579,173.0394879,173.7273758,94.29980085,173.5091537,148.0766425,8.348164608,173.9199719,94.11503091,173.7239795
173.7646238,173.0950152,173.7833631,94.35526503,173.565208,148.109672,8.377878383,173.9760225,94.17041978,173.7799629
173.8205884,173.1505424,173.8393492,94.41072905,173.621261,148.142701,8.407590949,174.0320717,94.22580864,173.8359451
173.8765519,173.2060692,173.8953341,94.46619293,173.6773126,148.1757293,8.437302308,174.0881195,94.2811975,173.8919261
173.9325142,173.2615957,173.9513177,94.52165665,173.7333629,148.2087569,8.467012462,174.144166,94.33658634,173.9479059
173.9884753,173.317122,174.0073001,94.57712021,173.7894118,148.2417839,8.496721414,174.2002111,94.39197518,174.0038844
174.0444353,173.372648,174.0632813,94.63258363,173.8454594,148.2748103,8.526429165,174.2562549,94.44736401,174.0598618
173.8118466,173.1396263,173.8307139,94.55864303,173.6129582,148.0544416,8.472272518,174.02375,94.3740351,173.8272905
173.5743662,172.9017137,173.5932547,94.48362563,173.3755651,147.8327478,8.420654123,173.7863531,94.29963442,173.5898274
173.3368846,172.6638009,173.3557942,94.40888887,173.1381706,147.612702,8.371544772,173.5489549,94.22551221,173.3523631
173.0994018,172.4258878,173.1183325,94.33443171,172.9007747,147.3942918,8.324822452,173.3115553,94.15166745,173.1148976
172.8619178,172.1879744,172.8808696,94.2602531,172.6633776,147.1775051,8.280371081,173.0741544,94.07809909,172.8774309
172.6244327,171.9500607,172.6434056,94.186352,172.4259791,146.9623298,8.238080225,172.8367522,94.00480609,172.639963
172.3869465,171.7121468,172.4059403,94.11272737,172.1885792,146.748754,8.197844817,172.5993487,93.93178744,172.4024939
172.149459,171.4742325,172.1684738,94.03937818,171.9511781,146.5367657,8.159564903,172.3619438,93.85904209,172.1650236
171.9119705,171.2363181,171.9310061,93.96630339,171.7137756,146.3263532,8.123145388,172.1245376,93.78656904,171.9275521
171.6744807,170.9984033,171.6935372,93.89350198,171.4763718,146.1175047,8.088495802,171.8871302,93.71436725,171.6900795
171.4369898,170.7604883,171.4560671,93.82097293,171.2389667,145.9102086,8.055530074,171.6497214,93.64243571,171.4526056
171.3413262,170.6644014,171.3604243,93.79545941,171.1433887,145.7981118,8.02773163,171.5541396,93.61727302,171.356959
171.397271,170.7199239,171.4163899,93.85092086,171.1994189,145.8311302,8.057423988,171.6101663,93.67266175,171.4129208
171.4532147,170.7754461,171.4723543,93.90638216,171.2554479,145.8641479,8.087115178,171.6661916,93.72805047,171.4688815
171.5091573,170.830968,171.5283175,93.96184331,171.3114756,145.8971651,8.116805202,171.7222156,93.78343918,171.5248409
171.5650987,170.8864897,171.5842795,94.01730432,171.367502,145.9301817,8.146494063,171.7782383,93.83882788,171.5807992
171.621039,170.9420111,171.6402404,94.07276518,171.423527,145.9631976,8.176181762,171.8342597,93.89421657,171.6367564
171.6769782,170.9975323,171.6962001,94.12822589,171.4795508,145.996213,8.205868302,171.8902798,93.94960526,171.6927123
171.7329162,171.0530531,171.7521586,94.18368645,171.5355732,146.0292278,8.235553685,171.9462987,94.00499394,171.7486671
171.7888531,171.1085738,171.8081159,94.23914686,171.5915944,146.062242,8.265237914,172.0023162,94.06038261,171.8046207
171.8447888,171.1640941,171.8640721,94.29460713,171.6476143,146.0952556,8.29492099,172.0583325,94.11577127,171.8605732
171.9007235,171.2196142,171.9200271,94.35006725,171.7036328,146.1282686,8.324602916,172.1143474,94.17115993,171.9165245
171.956657,171.275134,171.9759809,94.40552723,171.7596501,146.161281,8.354283693,172.1703611,94.22654857,171.9724747
172.0125893,171.3306536,172.0319336,94.46098706,171.8156661,146.1942928,8.383963325,172.2263736,94.28193721,172.0284236
171.8487044,171.1663567,171.8680689,94.40861735,171.6518647,146.0316313,8.338285688,172.0625685,94.23005187,171.8645553
171.6772385,170.9944797,171.6966233,94.35390289,171.4804821,145.8649727,8.294568201,171.8911823,94.17583332,171.693106
171.5057715,170.8226025,171.5251764,94.29936197,171.3090982,145.6993458,8.252935427,171.7197949,94.12178685,171.5216555
171.3343034,170.650725,171.3537284,94.24499403,171.137713,145.5347444,8.213287903,171.5484062,94.06791194,171.3502038
171.1628342,170.4788472,171.1822793,94.19079852,170.9663266,145.3711621,8.17553091,171.3770162,94.01420803,171.178751
170.9913638,170.3069691,171.010829,94.1367749,170.7949389,145.2085926,8.139574251,171.2056249,93.96067459,171.0072971
170.8198923,170.1350909,170.8393776,94.08292261,170.6235499,145.0470296,8.105332028,171.0342324,93.90731107,170.835842
170.6484198,169.9632123,170.667925,94.02924113,170.4521597,144.8864668,8.072722446,170.8628387,93.85411692,170.6643858
170.4769461,169.7913335,170.4964713,93.9757299,170.2807682,144.7268982,8.041667609,170.6914436,93.80109162,170.4929285
170.3054714,169.6194544,170.3250164,93.92238838,170.1093754,144.5683175,8.01209334,170.5200474,93.74823463,170.32147
170.1339955,169.4475751,170.1535604,93.86921605,169.9379814,144.4107186,7.983928999,170.3486498,93.69554542,170.1500104
170.0762166,169.3893935,170.0958013,93.85993141,169.8802842,144.3348467,7.961481123,170.2909491,93.6865203,170.0922477
170.1321345,169.4449097,170.151739,93.91538937,169.9362837,144.367851,7.99114606,170.3469451,93.74190884,170.1481819
170.1880514,169.5004257,170.2076757,93.97084718,169.9922819,144.4008548,8.020809881,170.4029398,93.79729737,170.2041149
170.2439672,169.5559414,170.2636112,94.02630486,170.048279,144.433858,8.05047259,170.4589334,93.8526859,170.2600469
170.299882,169.6114568,170.3195456,94.08176239,170.1042747,144.4668607,8.080134187,170.5149257,93.90807442,170.3159777
170.3557956,169.666972,170.3754789,94.13721978,170.1602692,144.4998627,8.109794676,170.5709167,93.96346293,170.3719074
170.4117081,169.722487,170.431411,94.19267703,170.2162625,144.5328643,8.139454058,170.6269065,94.01885143,170.427836
170.4676196,169.7780016,170.487342,94.24813413,170.2722546,144.5658652,8.169112335,170.6828951,94.07423992,170.4837635
170.52353,169.8335161,170.5432719,94.3035911,170.3282454,144.5988657,8.19876951,170.7388824,94.12962841,170.5396898
